product_id,product_name,upc,vendor,sku,price,in_stock,has_variants,product_url,product_cart_id,quantity_10Apr2023,quantity_13Apr2023,quantity_28Apr2023,quantity_25May2023,quantity_26May2023
250319,Lite Series Sump Medium 35“ - White,850034045160,Hmahli,250319,1499.99,True,False,https://www.bulkreefsupply.com/lite-series-sump-medium-white-hmahli.html,14600,10,10,10,10,
251261B,15 lbs Reef Saver Dry Live Rock Tank Wizard Bundle,,Bulk Reef Supply,251261B,37.23,True,False,https://www.bulkreefsupply.com/15-lbs-reef-saver-dry-live-rock-tank-wizard-bundle-bulk-reef-supply.html,14762,666,666,666,666,
250314,Slow Flow Resin Media Reactor- Hmahli,850034045115,Hmahli,250314,319.99,True,False,https://www.bulkreefsupply.com/slow-flow-resin-media-reactor-hmahli.html,14595,9,9,9,8,
250605,Powerhead Guard for IceCap 2k Gyre Flow Pump - NemProtect,,Wavemaker Guards,250605,41.5,True,False,https://www.bulkreefsupply.com/powerhead-guard-for-icecap-2k-gyre-flow-pump-nemprotect.html,14750,16,16,11,5,
250892,AF Iron Boost (125 mL) - Aquaforest,,AquaForest,250892,7.29,True,True,https://www.bulkreefsupply.com/af-iron-boost-aquaforest.html,14236,80,24,59,51,
250121,KH Director - Aquarium Alkalinity Monitor - White,4260350285199,GHL,250121,512.9,True,False,https://www.bulkreefsupply.com/ghl-kh-director-aquarium-alkalinity-monitor-white.html,12960,2,2,3,3,
250310,2L Dosing Container - White,850034045078,Hmahli,250310,89.99,True,False,https://www.bulkreefsupply.com/2l-dosing-container-white-hmahli.html,14591,7,7,5,2,
251030B,AI Prime w/ Gooseneck Tank Wizard Bundle,,Bulk Reef Supply,251030B,290.42,True,False,https://www.bulkreefsupply.com/ai-prime-w-gooseneck-tank-wizard-bundle-bulk-reef-supply.html,14737,261,257,225,149,
250908,AF Lava Soil Black (5 L),5902026738606,AquaForest,250908,19.99,True,False,https://www.bulkreefsupply.com/af-lava-soil-black-5-l-aquaforest.html,14499,255,255,247,220,
250252,JZR-1 Zeolite Reactor,,AquaMaxx,250252,165.99,True,False,https://www.bulkreefsupply.com/jzr-1-zeolite-reactor-aquamaxx.html,14725,34,34,33,32,
250606,Powerhead Guard for IceCap 4k Gyre Flow Pump - NemProtect,,Wavemaker Guards,250606,52.29,True,False,https://www.bulkreefsupply.com/powerhead-guard-for-icecap-4k-gyre-flow-pump-nemprotect.html,14751,,,25,25,
251021,Aqua Essential Water Conditioner (16 oz),,API,251021,15.48,True,False,https://www.bulkreefsupply.com/aqua-essential-water-conditioner-16-oz-api.html,14723,8,8,8,8,
251164B,AF OceanGuard 980 Aquarium (193 Gallon) - Ultra White,,AquaForest,251164B,6999.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-980-aquarium-193-gallon-ultra-white-aquaforest.html,14577,6,6,6,6,
251031B,Kessil A160 w/ Gooseneck Tank Wizard Bundle,,Bulk Reef Supply,251031B,280.54,True,False,https://www.bulkreefsupply.com/kessil-a160-w-gooseneck-tank-wizard-bundle-bulk-reef-supply.html,14738,24,20,8,12,
251120,400 g Magnesium Dry,,AquaForest,251120,9.07,True,False,https://www.bulkreefsupply.com/400-g-magnesium-dry-aquaforest.html,14715,176,175,161,160,
251155,Mini-Can Coral Transport Container (Black),,Slide-Loc,251155,16.58,True,False,https://www.bulkreefsupply.com/mini-can-coral-transport-container-black-slide-loc.html,14706,3,3,3,3,
251154B,AF OceanGuard 605 Aquarium (114 Gallon) - Carbon,,AquaForest,251154B,3999.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-605-aquarium-114-gallon-carbon-aquaforest.html,14567,,,8,7,
251163B,AF OceanGuard 980 Aquarium (193 Gallon) - Carbon,,AquaForest,251163B,6999.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-980-aquarium-193-gallon-carbon-aquaforest.html,14576,4,4,4,4,
251154,Mini-Can Coral Transport Container (Blue),,Slide-Loc,251154,16.58,True,False,https://www.bulkreefsupply.com/mini-can-coral-transport-container-blue-slide-loc.html,14702,6,6,5,2,
251152,"Universal Probe & Water Line Holder (2 Probes, 2 AWC Lines)",,Slide-Loc,251152,33.18,True,False,https://www.bulkreefsupply.com/universal-probe-water-line-holder-2-probes-2-awc-lines-slide-loc.html,14699,20,20,13,15,
251168,3 Jars Galaxy Pods - AlgaeBarn,,AlgaeBarn,251168,139,True,True,https://www.bulkreefsupply.com/galaxy-pods-algaebarn.html,14696,,,,997,
251161B,AF OceanGuard 790 Aquarium (155 Gallon) - Warm Sand,,AquaForest,251161B,5699.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-790-aquarium-155-gallon-warm-sand-aquaforest.html,14574,6,6,6,6,
251072OB,ULTRAMAX 2000 Canister Filter (OPEN BOX),,AQUAEL,251072OB,239.99,True,False,https://www.bulkreefsupply.com/ultramax-2000-canister-filter-aquael-ob-a.html,14683,,1,1,1,
251091,AF Carbon Freshwater (500 mL),,AquaForest,251091,7.49,True,False,https://www.bulkreefsupply.com/af-carbon-freshwater-500-ml-aquaforest.html,14663,42,42,42,40,
251169,4 Jars Galaxy Pods - AlgaeBarn,,AlgaeBarn,251169,139,True,True,https://www.bulkreefsupply.com/galaxy-pods-algaebarn.html,14697,,,,928,
251167,2 Jars Galaxy Pods - AlgaeBarn,,AlgaeBarn,251167,109,True,True,https://www.bulkreefsupply.com/galaxy-pods-algaebarn.html,14695,,,,967,
251166,1 Jar Galaxy Pods - AlgaeBarn,,AlgaeBarn,251166,65,True,True,https://www.bulkreefsupply.com/galaxy-pods-algaebarn.html,14694,,,,834,
213858OB,Octo Reef Sump 15A (OPEN BOX),,Reef Octopus,213858OB,249.47,True,False,https://www.bulkreefsupply.com/octo-reef-sump-15a-reef-octopus-ob-a.html,14652,,1,1,1,
251155B,AF OceanGuard 605 Aquarium (114 Gallon) - Ultra White,,AquaForest,251155B,3999.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-605-aquarium-114-gallon-ultra-white-aquaforest.html,14568,,,10,12,
251149B,AF OceanGuard 275 Aquarium (48 Gallon) - Rhino,,AquaForest,251149B,2899.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-275-aquarium-48-gallon-rhino-aquaforest.html,14561,8,8,8,10,
251151,"Universal Probe & Water Line Holder (4 Probes, 3 AWC Lines)",,Slide-Loc,251151,33.18,True,False,https://www.bulkreefsupply.com/universal-probe-water-line-holder-4-probes-3-awc-lines-slide-loc.html,14647,,,,27,
251147,Quick Release Lever - US 1/4-20 Thumbscrew Replacement (Set of 2),747492593138,Slide-Loc,251147,8.28,True,False,https://www.bulkreefsupply.com/quick-release-lever-us-1-4-20-thumbscrew-replacement-slide-loc.html,14643,22,22,16,26,
251148,Quick Release Lever - M8 Thumbscrew Replacement (Set of 2),747492593121,Slide-Loc,251148,8.28,True,False,https://www.bulkreefsupply.com/quick-release-lever-m8-thumbscrew-replacement-slide-loc.html,14644,17,17,15,14,
251150,Tile-Loc Frag Tile Holder,,Slide-Loc,251150,3.3,True,False,https://www.bulkreefsupply.com/tile-loc-frag-tile-holder-slide-loc.html,14646,5,5,4,14,
250741,100 mL Coral‘s Love - Korallen-Zucht,,Korallen-Zucht,250741,23.99,True,True,https://www.bulkreefsupply.com/coral-s-love-korallen-zucht.html,13831,85,128,120,109,
250893,AF Iron Boost (250 mL) - Aquaforest,,AquaForest,250893,10.09,True,True,https://www.bulkreefsupply.com/af-iron-boost-aquaforest.html,14237,80,24,52,48,
250889,AF Life Bio Media Freshwater (1000 mL Bag),5902026739368,AquaForest,250889,18.09,True,False,https://www.bulkreefsupply.com/af-life-bio-media-freshwater-1000-ml-bag-aquaforest.html,14503,49,48,47,91,
251079,Fan 1 Internal Power Filter,828804000602,AQUAEL,251079,25.99,True,False,https://www.bulkreefsupply.com/fan-1-internal-power-filter-aquael.html,14622,8,8,8,8,
251077,Fan Mikro Internal Power Filter,828804000589,AQUAEL,251077,21.99,True,False,https://www.bulkreefsupply.com/fan-mikro-internal-power-filter-aquael.html,14620,16,16,16,16,
250909,AF Natural Substrate (7.5 L Bag),5902026739344,AquaForest,250909,19.99,True,False,https://www.bulkreefsupply.com/af-natural-substrate-7-5-l-bag-aquaforest.html,14500,150,148,137,126,
250871,Replacement Sponge Set - AF130 Media Reactor,5902026732314,AquaForest,250871,54.99,True,False,https://www.bulkreefsupply.com/replacement-sponge-set-af130-media-reactor-aquaforest.html,14492,8,8,8,8,
251075,Turbo 1500 Internal Power Filter,828804000091,AQUAEL,251075,49.99,True,False,https://www.bulkreefsupply.com/turbo-1500-internal-power-filter-aquael.html,14618,8,8,5,4,
250322,Elite Series Sump Medium 35“ - Red,850034045191,Hmahli,250322,1999.99,True,False,https://www.bulkreefsupply.com/elite-series-sump-medium-red-hmahli.html,14604,1,1,1,1,
250321,Lite Series Sump Large 45“ - White,850034045184,Hmahli,250321,1799.99,True,False,https://www.bulkreefsupply.com/lite-series-sump-large-white-hmahli.html,14602,8,8,7,6,
250326,Platinum Series Sump Nano 20“ - Red,850034045238,Hmahli,250326,1699.99,True,False,https://www.bulkreefsupply.com/platinum-series-sump-nano-red-hmahli.html,14608,2,2,2,2,
250872,Replacement Silicone Gasket - AF90 Media Reactor,5902026733366,AquaForest,250872,12.49,True,False,https://www.bulkreefsupply.com/replacement-silicone-gasket-af90-media-reactor-aquaforest.html,14493,7,7,7,7,
250868,Replacement Upper Strainer - AF130 Media Reactor,5902026733342,AquaForest,250868,89.99,True,False,https://www.bulkreefsupply.com/replacement-upper-strainer-af130-media-reactor-aquaforest.html,14489,7,7,7,7,
250318,Lite Series Sump Medium 35“ - Red,850034045153,Hmahli,250318,1499.99,True,False,https://www.bulkreefsupply.com/lite-series-sump-medium-red-hmahli.html,14599,8,8,8,8,
250317,Lite Series Sump Nano 16“ - White,850034045146,Hmahli,250317,699.99,True,False,https://www.bulkreefsupply.com/lite-series-sump-nano-white-hmahli.html,14598,20,20,20,20,
250869,Replacement Sponge Set - AF90 Media Reactor,5902026732222,AquaForest,250869,49.99,True,False,https://www.bulkreefsupply.com/replacement-sponge-set-af90-media-reactor-aquaforest.html,14490,8,8,8,8,
251072,ULTRAMAX 2000 Canister Filter,810046380017,AQUAEL,251072,299.99,True,False,https://www.bulkreefsupply.com/ultramax-2000-canister-filter-aquael.html,14583,,,2,3,
251071,ULTRAMAX 1500 Canister Filter,810046380024,AQUAEL,251071,249.99,True,False,https://www.bulkreefsupply.com/ultramax-1500-canister-filter-aquael.html,14582,4,3,3,3,
250313,LED Dosing Container Base,850034045108,Hmahli,250313,179.99,True,False,https://www.bulkreefsupply.com/led-dosing-container-base-hmahli.html,14594,16,16,16,16,
250866,Replacement Upper Strainer - AF90 Media Reactor,5902026733335,AquaForest,250866,69.99,True,False,https://www.bulkreefsupply.com/replacement-upper-strainer-af90-media-reactor-aquaforest.html,14487,5,5,5,5,
250906,AF Purify (50 mL),5902026738330,AquaForest,250906,7.29,True,False,https://www.bulkreefsupply.com/af-purify-50-ml-aquaforest.html,14496,128,128,128,124,
250863,Replacement Bottom Strainer - AF90 Media Reactor,5902026732390,AquaForest,250863,49.99,True,False,https://www.bulkreefsupply.com/replacement-bottom-strainer-af90-media-reactor-aquaforest.html,14483,7,7,7,7,
251166B,AF OceanGuard 980 Aquarium (193 Gallon) - Dark Grey,,AquaForest,251166B,7499.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-980-aquarium-193-gallon-dark-grey-aquaforest.html,14579,5,5,5,5,
251162B,AF OceanGuard 790 Aquarium (155 Gallon) - Rhino,,AquaForest,251162B,5699.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-790-aquarium-155-gallon-rhino-aquaforest.html,14575,6,6,6,6,
251165B,AF OceanGuard 980 Aquarium (193 Gallon) - Warm Sand,,AquaForest,251165B,7499.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-980-aquarium-193-gallon-warm-sand-aquaforest.html,14578,6,6,6,6,
251160B,AF OceanGuard 790 Aquarium (155 Gallon) - Ultra White,,AquaForest,251160B,5499.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-790-aquarium-155-gallon-ultra-white-aquaforest.html,14573,9,9,9,10,
251157B,AF OceanGuard 605 Aquarium (114 Gallon) - Dark Grey,,AquaForest,251157B,4199.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-605-aquarium-114-gallon-dark-grey-aquaforest.html,14570,,,8,11,
250864,Replacement Bottom Strainer - AF110 Media Reactor,5902026732437,AquaForest,250864,54.99,True,False,https://www.bulkreefsupply.com/replacement-bottom-strainer-af110-media-reactor-aquaforest.html,14485,7,7,7,7,
251167B,AF OceanGuard 790 Aquarium (155 Gallon) - Crushed Ice,,AquaForest,251167B,5699.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-790-aquarium-155-gallon-crushed-ice-aquaforest.html,14580,5,5,5,5,
250865,Replacement Bottom Strainer - AF130 Media Reactor,5902026733380,AquaForest,250865,64.99,True,False,https://www.bulkreefsupply.com/replacement-bottom-strainer-af130-media-reactor-aquaforest.html,14486,7,7,7,7,
251159B,AF OceanGuard 790 Aquarium (155 Gallon) - Carbon,,AquaForest,251159B,5499.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-790-aquarium-155-gallon-carbon-aquaforest.html,14572,2,2,2,1,
251158B,AF OceanGuard 605 Aquarium (114 Gallon) - Crushed Ice,,AquaForest,251158B,4199.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-605-aquarium-114-gallon-crushed-ice-aquaforest.html,14571,,,6,7,
251156B,AF OceanGuard 605 Aquarium (114 Gallon) - Warm Sand,,AquaForest,251156B,4199.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-605-aquarium-114-gallon-warm-sand-aquaforest.html,14569,,,6,7,
251153B,AF OceanGuard 435 Aquarium (82 Gallon) - Rhino,,AquaForest,251153B,3799.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-435-aquarium-82-gallon-rhino-aquaforest.html,14566,,,5,5,
250859,AF Lab Components Pro (3 x 5L),5902026739566,AquaForest,250859,124.99,True,False,https://www.bulkreefsupply.com/components-pro-3-x-5l-aquaforest.html,14467,30,30,69,48,
250583,R.O.E. Refrigerated Real Oceanic Eggs - 6oz Bottle - Reef Nutrition,,Reef Nutrition,250583,21.75,True,True,https://www.bulkreefsupply.com/roe-refrigerated-real-oceanic-eggs-reef-nutrition.html,13572,6,4,10,12,
250822,AFix Glue (48x 4oz + Display),,AquaForest,250822,674.99,True,False,https://www.bulkreefsupply.com/afix-glue-48x-4oz-display-aquaforest.html,14470,4,4,4,4,
251148B,AF OceanGuard 275 Aquarium (48 Gallon) - Warm Sand,,AquaForest,251148B,2899.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-275-aquarium-48-gallon-warm-sand-aquaforest.html,14560,6,6,6,6,
251150B,AF OceanGuard 435 Aquarium (82 Gallon) - Carbon,,AquaForest,251150B,3599.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-435-aquarium-82-gallon-carbon-aquaforest.html,14562,,,10,12,
250857,AF Lab KH Plus (1L),5902026739153,AquaForest,250857,21.99,True,False,https://www.bulkreefsupply.com/af-lab-kh-plus-1l-aquaforest.html,14465,16,16,26,25,
232337,LumenBar V2 High Octane UV LED Strip Light - 24 inch - ReefBreeders,,ReefBreeders,232337,169.99,True,True,https://www.bulkreefsupply.com/lumenbar-v2-high-octane-uv-led-strip-light-reefbreeders.html,13498,13,8,7,7,
250835,"Test Pro Pack (Ca, KH, Mg)",5902026733304,AquaForest,250835,49.99,True,False,https://www.bulkreefsupply.com/test-pro-pack-ca-kh-mg-aquaforest.html,14468,17,14,14,31,
251147B,AF OceanGuard 275 Aquarium (48 Gallon) - Ultra White,,AquaForest,251147B,2799.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-275-aquarium-48-gallon-ultra-white-aquaforest.html,14559,6,6,6,10,
250848,AF Lab Iodum (1L),5902026738989,AquaForest,250848,21.99,True,False,https://www.bulkreefsupply.com/af-lab-iodum-1-l-aquaforest.html,14451,,,,8,
251070,ULTRAMAX 1000 Canister Filter,810046380031,AQUAEL,251070,189.99,True,False,https://www.bulkreefsupply.com/ultramax-1000-canister-filter-aquael.html,14532,3,3,3,1,
250844,AF Lab Rubidium (200 mL),5902026739122,AquaForest,250844,21.99,True,False,https://www.bulkreefsupply.com/af-lab-rubidium-200-ml-aquaforest.html,14447,47,47,45,34,
251146B,AF OceanGuard 275 Aquarium (48 Gallon) - Carbon,,AquaForest,251146B,2799.99,True,False,https://www.bulkreefsupply.com/af-oceanguard-275-aquarium-48-gallon-carbon-aquaforest.html,14558,9,9,9,11,
232389,1/2“ Orange Furniture Grade External Coupling Fitting Slip X Slip,,Bulk Reef Supply,232389,2.17,True,True,https://www.bulkreefsupply.com/orange-furniture-grade-external-coupling-fitting-slip-x-slip.html,13785,,,,9,
250850,AF Lab Bromium (1L),5902026739061,AquaForest,250850,21.99,True,False,https://www.bulkreefsupply.com/af-lab-bromium-1l-aquaforest.html,14453,22,22,22,20,
250489,150W Ultra Heater - AQUAEL,,AQUAEL,250489,84.77,True,True,https://www.bulkreefsupply.com/ultra-heater-aquael.html,14091,40,4,27,22,
250888,AF Zeolith Freshwater (1000 mL Bag),5902026739320,AquaForest,250888,5.69,True,False,https://www.bulkreefsupply.com/af-zeolith-freshwater-1000-ml-bag-aquaforest.html,14502,58,58,58,55,
250943,BRS Stick-On Thermometer,853710007445,Bulk Reef Supply,250943,4.14,True,False,https://www.bulkreefsupply.com/brs-stick-on-thermometer-bulk-reef-supply.html,14531,999,999,999,999,
250959,UV Sterilizer Mounting Clamps (2-Pack) - Black,696952127218,Neat Aquatics,250959,49.79,True,False,https://www.bulkreefsupply.com/uv-sterilizer-mounting-clamps-2-pack-black-neat-aquatics.html,14380,70,60,35,75,
250887,AF Carbon Freshwater (1000 mL Bag),5902026739290,AquaForest,250887,11.79,True,False,https://www.bulkreefsupply.com/af-carbon-freshwater-1000-ml-bag-aquaforest.html,14501,96,96,96,153,
250873,Replacement Silicone Gasket - AF110 Media Reactor,5902026732352,AquaForest,250873,14.99,True,False,https://www.bulkreefsupply.com/replacement-silicone-gasket-af110-media-reactor-aquaforest.html,14494,7,7,7,7,
250874,Replacement Silicone Gasket - AF130 Media Reactor,5902026733373,AquaForest,250874,19.99,True,False,https://www.bulkreefsupply.com/replacement-silicone-gasket-af130-media-reactor-aquaforest.html,14495,7,7,7,7,
250907,AF Lava Soil (5 L),5902026738415,AquaForest,250907,19.99,True,False,https://www.bulkreefsupply.com/af-lava-soil-5-l-aquaforest.html,14497,295,293,292,284,
250870,Replacement Sponge Set - AF110 Media Reactor,5902026733359,AquaForest,250870,52.99,True,False,https://www.bulkreefsupply.com/replacement-sponge-set-af110-media-reactor-aquaforest.html,14491,6,6,6,18,
250826,"AF Mini Rocks (Black, 24 pcs)",5902026739788,AquaForest,250826,18.99,True,False,https://www.bulkreefsupply.com/af-mini-rocks-black-24-pcs-aquaforest.html,14420,67,67,67,66,
251022,Helio Universal Aquarium Heater Controller,6940005108551,Innovative Marine,251022,59.99,True,False,https://www.bulkreefsupply.com/helio-universal-aquarium-heater-controller-innovative-marine.html,14411,,,,300,
250867,Replacement Upper Strainer - AF110 Media Reactor,5902026732550,AquaForest,250867,74.99,True,False,https://www.bulkreefsupply.com/replacement-upper-strainer-af110-media-reactor-aquaforest.html,14488,4,4,4,4,
250805,AF Strontium (50 mL),5902026732192,AquaForest,250805,22.99,True,False,https://www.bulkreefsupply.com/af-strontium-50-ml-aquaforest.html,14407,21,21,13,12,
250942,Starter Pack,5902026738811,AquaForest,250942,149.99,True,False,https://www.bulkreefsupply.com/starter-pack-aquaforest.html,14482,18,18,8,9,
250862,AF130 Media Reactor,5902026732857,AquaForest,250862,285.99,True,False,https://www.bulkreefsupply.com/af130-media-reactor-aquaforest.html,14479,37,37,37,37,
232407,1/2“ Violet Furniture Grade 45° Elbow Fitting Slip X Slip,,Bulk Reef Supply,232407,3.98,True,True,https://www.bulkreefsupply.com/violet-furniture-grade-45-elbow-fitting-slip-x-slip.html,13734,,,,17,
250804,AF Power Elixir (2000 mL) - Aquaforest,,AquaForest,250804,89.99,False,True,https://www.bulkreefsupply.com/af-power-elixir-aquaforest.html,14434,117,115,0,0,
250860,AF90 Media Reactor,5902026732734,AquaForest,250860,179.99,True,False,https://www.bulkreefsupply.com/af90-media-reactor-aquaforest.html,14477,73,73,73,72,
250876,AF Life Essence Nitrifying Bacteria (250 mL) - Aquaforest,,AquaForest,250876,9.99,True,True,https://www.bulkreefsupply.com/af-life-essence-aquaforest.html,14391,18,18,382,66,
250861,AF110 Media Reactor,5902026732741,AquaForest,250861,229.99,True,False,https://www.bulkreefsupply.com/af110-media-reactor-aquaforest.html,14478,86,86,84,81,
250886,AF Anti Phosphate Freshwater (1000 mL Bag),5902026739306,AquaForest,250886,24.79,True,False,https://www.bulkreefsupply.com/af-anti-phosphate-freshwater-1000-ml-bag-aquaforest.html,14472,66,66,66,63,
251769,AF Life Essence Nitrifying Bacteria (2L) - Aquaforest,,AquaForest,251769,40.89,True,True,https://www.bulkreefsupply.com/af-life-essence-aquaforest.html,15784,18,18,18,18,
250890,AF Carbon Boost (125 mL) - Aquaforest,,AquaForest,250890,7.29,True,True,https://www.bulkreefsupply.com/af-carbon-boost-aquaforest.html,14388,94,93,77,69,
251752,AF Carbon Boost (500 mL) - Aquaforest,,AquaForest,251752,12.31,True,True,https://www.bulkreefsupply.com/af-carbon-boost-aquaforest.html,15666,94,93,92,89,
251768,AF Life Essence Nitrifying Bacteria (500 mL) - Aquaforest,,AquaForest,251768,12.31,True,True,https://www.bulkreefsupply.com/af-life-essence-aquaforest.html,15783,18,18,54,50,
250891,AF Carbon Boost (250 mL) - Aquaforest,,AquaForest,250891,10.09,True,True,https://www.bulkreefsupply.com/af-carbon-boost-aquaforest.html,14387,94,93,131,126,
250960,UV Sterilizer Mounting Clamps (2-Pack) - Orange,696952127256,Neat Aquatics,250960,49.79,True,False,https://www.bulkreefsupply.com/uv-sterilizer-mounting-clamps-2-pack-orange-neat-aquatics.html,14381,41,40,31,37,
250855,AF Lab Mg Plus (2L),5902026739092,AquaForest,250855,34.99,True,False,https://www.bulkreefsupply.com/af-lab-mg-plus-2l-aquaforest.html,14463,,,,5,
250858,AF Lab KH Plus (2L),5902026739153,AquaForest,250858,34.99,True,False,https://www.bulkreefsupply.com/af-lab-kh-plus-2l-aquaforest.html,14466,47,47,41,33,
232352,X1 Supplement Storage - 5L Dosing Container,705333175660,ReefBreeders,232352,69.99,True,False,https://www.bulkreefsupply.com/x1-supplement-storage-5l-dosing-container-reefbreeders.html,14353,,,39,32,
250856,AF Lab Mg Plus (1L),5902026739146,AquaForest,250856,21.99,True,False,https://www.bulkreefsupply.com/af-lab-mg-plus-1l-aquaforest.html,14462,5,5,17,28,
250852,AF Lab Fluorum (1L),5902026739115,AquaForest,250852,21.99,True,False,https://www.bulkreefsupply.com/af-lab-fluorum-1l-aquaforest.html,14455,18,18,29,16,
250853,AF Lab Strontium (1L),5902026739108,AquaForest,250853,21.99,True,False,https://www.bulkreefsupply.com/af-lab-strontium-1l-aquaforest.html,14456,,,,9,
250854,AF Lab Ca Plus (1L),5902026739078,AquaForest,250854,21.99,True,False,https://www.bulkreefsupply.com/af-lab-ca-plus-1l-aquaforest.html,14457,29,29,22,34,
250851,AF Lab Borium (1L),5902026739054,AquaForest,250851,21.99,True,False,https://www.bulkreefsupply.com/af-lab-borium-1l-aquaforest.html,14454,10,10,10,9,
250843,AF Lab Ferrum (200 mL),5902026738972,AquaForest,250843,21.99,True,False,https://www.bulkreefsupply.com/af-lab-ferrum-200-ml-aquaforest.html,14446,19,19,14,14,
250847,AF Lab Zincum (200 mL),5902026739047,AquaForest,250847,21.99,True,False,https://www.bulkreefsupply.com/af-lab-zincum-200-ml-aquaforest.html,14450,12,4,12,12,
250846,AF Lab Vanadium (200 mL),5902026739030,AquaForest,250846,21.99,True,False,https://www.bulkreefsupply.com/af-lab-vanadium-200-ml-aquaforest.html,14449,44,43,40,29,
250842,AF Lab Cobaltum (200 mL),5902026738965,AquaForest,250842,21.99,True,False,https://www.bulkreefsupply.com/af-lab-cobaltum-200-ml-aquaforest.html,14445,11,7,30,26,
250838,AF Lab Molybdenum (200 mL),5902026739016,AquaForest,250838,21.99,True,False,https://www.bulkreefsupply.com/af-lab-molybdenum-200-ml-aquaforest.html,14440,20,16,51,44,
250832,"AF Frag Rocks (Black, 24 pcs)",5902026739795,AquaForest,250832,14.29,True,False,https://www.bulkreefsupply.com/af-frag-rocks-black-24-pcs-aquaforest.html,14231,19,17,47,56,
250839,AF Lab Niccolum (200 mL),5902026739023,AquaForest,250839,21.99,True,False,https://www.bulkreefsupply.com/af-lab-niccolum-200-ml-aquaforest.html,14441,35,35,32,29,
250837,AF Lab Lithium (200 mL),5902026738996,AquaForest,250837,21.99,True,False,https://www.bulkreefsupply.com/af-lab-lithium-200-ml-aquaforest.html,14439,85,85,83,80,
250840,AF Lab Manganum (200 mL),5902026739009,AquaForest,250840,21.99,True,False,https://www.bulkreefsupply.com/af-lab-manganum-200-ml-aquaforest.html,14442,32,25,15,2,
232583,Skimmer Pump 10mm Air Intake Silencer - Aquamaxx,,AquaMaxx,232583,11.28,True,True,https://www.bulkreefsupply.com/skimmer-pump-air-intake-silencer-aquamaxx.html,12627,2,2,7,6,
251726,AF Power Elixir (200 mL) - Aquaforest,,AquaForest,251726,17.99,True,True,https://www.bulkreefsupply.com/af-power-elixir-aquaforest.html,15643,117,115,107,92,
250812,AF Lab NO3+ (200 mL),5902026733441,AquaForest,250812,19.99,True,False,https://www.bulkreefsupply.com/af-lab-no3-200-ml-aquaforest.html,14437,11,10,9,30,
250813,AF Lab PO4+ (200 mL),5902026733434,AquaForest,250813,19.99,True,False,https://www.bulkreefsupply.com/af-lab-po4-200-ml-aquaforest.html,14438,54,52,49,40,
250830,"AF Plug Rocks (White, 24 pcs)",5902026738941,AquaForest,250830,17.99,True,False,https://www.bulkreefsupply.com/af-plug-rocks-white-24-pcs-aquaforest.html,14424,59,59,55,52,
250807,Iron (50 mL),5902026732239,AquaForest,250807,22.99,True,False,https://www.bulkreefsupply.com/iron-50-ml-aquaforest.html,14428,42,42,40,36,
250803,AF Power Elixir (1000 mL) - Aquaforest,,AquaForest,250803,49.99,True,True,https://www.bulkreefsupply.com/af-power-elixir-aquaforest.html,14433,117,115,168,212,
250829,"AF Plug Rocks (Black, 24 pcs)",5902026739771,AquaForest,250829,18.99,True,False,https://www.bulkreefsupply.com/af-plug-rocks-black-24-pcs-aquaforest.html,14425,25,21,19,18,
250811,Components Strong (4 x 250 mL),5902026733298,AquaForest,250811,79.99,True,False,https://www.bulkreefsupply.com/components-strong-4-x-250-ml-aquaforest.html,14436,30,29,32,21,
250831,"AF Plug Rocks (Purple, 24 pcs)",5902026732482,AquaForest,250831,18.99,True,False,https://www.bulkreefsupply.com/af-plug-rocks-purple-24-pcs-aquaforest.html,14423,15,15,24,12,
250828,"AF Mini Rocks (Purple, 24 pcs)",5902026732451,AquaForest,250828,18.99,True,False,https://www.bulkreefsupply.com/af-mini-rocks-purple-24-pcs-aquaforest.html,14422,5,4,59,59,
250797,250ml AF Phyto Mix,5902026731416,AquaForest,250797,13.99,True,False,https://www.bulkreefsupply.com/250ml-af-phyto-mix-aquaforest.html,14203,56,53,58,51,
250802,AF Power Elixir (9x 200mL + Display),5902026732796,AquaForest,250802,149.99,True,False,https://www.bulkreefsupply.com/af-power-elixir-9x-200ml-display-aquaforest.html,14432,21,20,16,13,
250827,"AF Mini Rocks (White, 24 pcs)",5902026739740,AquaForest,250827,17.99,True,False,https://www.bulkreefsupply.com/af-mini-rocks-white-24-pcs-aquaforest.html,14421,58,57,56,56,
